date,VOO,QQQ,IWM,DIA,XLK,XLF,XLV,XLY,XLP,XLI,XLU,XLE,XLRE,XLB,SMH,SOXX,IGV,FDN,XBI,IBB,XLC,TAN,ARKK,IEF,TLT,GLD,IAU,SHY
2010-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.4253185886383,0.0
2010-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.6275271026611,0.0
2010-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.276365058899,0.0
2010-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.6569066495896,0.0
2010-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.1696741447449,0.0
2010-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.3570295890808,0.0,427.4250805541992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.731640093040564,0.0
2010-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.2227804235458,0.0,428.57314943389895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07870599823007726,0.0
2010-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.12442682476046,0.0,430.13882543525693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002747999954321638,0.0
2010-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.8513421264648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82190801797713e-14,0.0
2010-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12960988807679,0.0,0.0,0.0,814.1200714159012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.543727380957914e-14,0.0
2010-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.25209990654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.451000501951509e-14,0.0
2010-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.59425615310676,0.0,0.0,422.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.358273622945104e-14,0.0
2010-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.33371446800237,0.0,0.0,306.77920388793945,249.44828386421204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.322609334059605e-14,0.0
2010-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.7465190574646,0.0,0.0,431.56303672237397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.436734514301417e-14,0.0
2010-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.9884550395966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.436734514301417e-14,0.0
2010-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.4644114597321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.536594387132868e-14,0.0
2010-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.4550151960373,5.493279968261676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.60078997107882e-14,0.0
2010-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.1124501842499,0.0,0.0,511.02533292274484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.586523983428728e-14,0.0
2010-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.410571903038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.479531797011962e-14,0.0
2010-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.013563671875,0.0,437.7370301193237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.529461393307822e-14,0.0
2010-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.1148715995787,0.0,7.883072216796835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.672118548849819e-14,0.0
2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.6208909080505,0.0,0.0,0.0,522.3137462501525,0.0,0.027151998901326517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.679250862435133e-14,0.0
2010-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.50169158935546,0.0,0.0,0.0,531.1570889945983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65071956737468e-14,0.0
2010-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.01272989959716,0.0,0.0,0.0,532.9575561779021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.857571626622898e-14,0.0
2010-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.844540081024157,0.0,0.0,327.40114512786863,389.8241908123015,0.0,267.5905269851684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.943165511804257e-14,0.0
2010-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006579000091539227,0.0,0.0,455.66251987113947,536.1609424438475,0.0,1.9280700931548878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.750579440206132e-14,0.0
2010-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006548000335679916,0.0,0.0,460.82830106201163,542.1506179985045,0.0,0.017459999084453046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.629321266139274e-14,0.0
2010-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065629997253283225,0.0,0.0,461.7029999999999,543.1832514030455,0.0,0.0034919998168749192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.672118548849819e-14,0.0
2010-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065900001525743615,0.0,0.0,2.505575046539246,897.9189710586546,0.0,0.003508000183085767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.672118548849819e-14,0.0
2010-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006645999908433621,0.0,0.0,457.076248688507,538.5365073108671,0.0,0.0034770000457568393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.714915151320633e-14,0.0
2010-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.8788999557494,0.0,0.0034509998321339387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.722048145145679e-14,0.0
2010-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.9206957981107,0.0,0.0034369998931691736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.629321266139274e-14,0.0
2010-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.9330018064496,0.0,0.003474000167827169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.565125682193321e-14,0.0
2010-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.7320700550077,0.0,0.00347999992368651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.586523983428728e-14,0.0
2010-12-20,0.0,0.0,871.6719263763428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6355520050046795,0.0,0.0034770000457568393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65071956737468e-14,0.0
2010-12-21,0.0,0.0,893.7402855621337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003508000183085767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.664985555024773e-14,0.0
2010-12-22,0.0,0.0,883.7377185783386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034990001678270283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.643587253789366e-14,0.0
2010-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.4066079879761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.622188272314227e-14,0.0
2010-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.4363808845521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.643587253789366e-14,0.0
2010-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.7560544326783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.800509036501992e-14,0.0
2010-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.3127020477295,0.0,457.3321956615448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.836173325387491e-14,0.0
2010-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.6612221054078,0.0,459.56555958175653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.786243729091631e-14,0.0
2010-12-31,0.0,0.0,273.0106485458374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.99005000000005,0.0,335.8724026657104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.914634216743804e-14,0.0
2011-01-03,0.0,0.0,0.8357999839782678,0.0,0.0,459.9287957072258,0.0,0.0,0.0,0.0,0.0,542.2620048469544,0.0,0.5265920166015045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.857571626622898e-14,0.0
2011-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.8161856079101,0.0,457.73167910385126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.629321266139274e-14,0.0
2011-01-05,0.0,0.0,456.55407492675783,0.0,0.0,537.2109763339996,0.0,0.0,0.0,0.0,0.0,1.8068160644531692,0.0,0.2390099952696977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.60078997107882e-14,0.0
2011-01-06,0.0,0.0,1.555709024047873,0.0,0.0,1.9509731143951274,0.0,0.0,0.0,0.0,0.0,0.006779000091596439,0.0,0.0038349998473348156,0.0,884.1394662384033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.565125682193321e-14,0.0
2011-01-07,0.0,0.0,2.1521256078634886e-14,0.0,0.0,458.2973385429382,0.0,0.0,0.0,0.0,0.0,537.8415503845215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.55086037478296e-14,0.0
2011-01-10,0.0,0.0,2.164459617244439e-14,0.0,0.0,464.977217517662,0.0,0.0,0.0,0.0,0.0,3.448107108306943,0.0,0.0,0.0,543.8921905649186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.586523983428728e-14,0.0
2011-01-11,0.0,0.0,2.1732303707745274e-14,0.0,0.0,5.3970623308181125,0.0,0.0,0.0,0.0,0.0,333.4967870559693,0.0,0.0,0.0,396.85546955909734,0.0,0.0,0.0,276.0321333526611,0.0,0.0,0.0,0.0,0.0,0.0,9.629321266139274e-14,0.0
2011-01-12,0.0,0.0,2.1918682481648726e-14,0.0,0.0,0.010729488372737525,0.0,0.0,0.0,0.0,0.0,477.63528904418956,0.0,0.0,0.0,562.054658342743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.672118548849819e-14,0.0
2011-01-13,0.0,0.0,2.191046022695061e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.25142284088145,0.0,0.0,0.0,560.2972957008362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.579391669843414e-14,0.0
2011-01-14,0.0,0.0,2.2074911594250693e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.65027129898084,0.0,0.0,354.545153927803,416.23369512252805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.486664790837008e-14,0.0
2011-01-18,0.0,0.0,2.2091356103646925e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4976299743653374,0.0,0.0,287.26995126724245,411.0640513587951,0.0,0.0,0.0,0.0,0.0,346.4008,0.0,0.0,0.0,0.0,9.529461393307822e-14,0.0
2011-01-19,0.0,0.0,2.1523997527238454e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0178866049467483e-13,0.0,0.0,465.1626126838684,547.1926302663803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.55086037478296e-14,0.0
2011-01-20,0.0,0.0,2.1299246837335403e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0106397976258552e-13,0.0,0.0,461.29414395275114,4.207932032775886,0.0,0.0,0.0,0.0,0.0,536.5620395828247,0.0,0.0,0.0,0.0,9.36540661677015e-14,0.0
2011-01-21,0.0,0.0,2.1156722876638687e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0160023642737134e-13,0.0,0.0,2.1694821079254534,465.4715832584381,0.0,0.0,0.0,0.0,0.0,549.6420207595825,0.0,0.0,0.0,0.0,9.36540661677015e-14,0.0
2011-01-24,0.0,0.0,2.1312951989240655e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.019770735042279e-13,0.0,0.0,294.9677965324402,356.50451316604614,0.0,0.0,0.0,0.0,0.0,418.3115999999999,0.0,0.0,0.0,0.0,9.308344026649244e-14,0.0
2011-01-25,0.0,0.0,2.134584100803312e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0168720563449235e-13,0.0,0.0,1.1953250000000128,471.7166534639358,0.0,0.0,0.0,0.0,0.0,553.1052204322814,0.0,0.0,0.0,0.0,9.294078038999152e-14,0.0
2011-01-26,0.0,0.0,2.1685709537047558e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0412212227887202e-13,0.0,0.0,0.005168999862683719,463.082233773613,0.0,0.0,0.0,0.0,0.0,544.7070407012939,0.0,0.0,0.0,0.0,9.372539610595196e-14,0.0
2011-01-27,0.0,0.0,2.1748748217141506e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.2979906875612,0.0,0.0,0.0017565000534188319,1.2368789674758947,0.0,0.0,0.0,0.0,0.0,1.3574400512694536,0.0,0.0,0.0,0.0,9.14428856987184e-14,0.0
2011-01-28,0.0,0.0,2.1217022199241655e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.7565918045045,0.0,0.0,472.2139809459686,0.0019753332138096355,0.0,0.0,0.0,0.0,0.0,0.01566000061027622,0.0,0.0,0.0,0.0,9.301211032824198e-14,0.0
2011-01-31,0.0,0.0,2.136502696603292e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.1942486816407,0.0,0.0,292.1993957042694,0.001982999992374102,0.0,0.0,0.0,0.0,0.0,348.3375533226012,0.0,0.0,0.0,0.0,9.279812731588791e-14,0.0
2011-02-01,0.0,0.0,2.1858383159045758e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.3761954589845,0.0,0.0,0.0,3.583652679269465e-15,0.0,0.0,0.0,0.0,0.0,490.5398284133909,0.0,0.0,0.0,0.0,9.336875321709697e-14,0.0
2011-02-02,0.0,0.0,2.1776156429839422e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.35082201232916,0.0,0.0,300.53878918762206,3.602461400620332e-15,0.0,0.0,0.0,0.0,0.0,428.89023235473616,0.0,0.0,0.0,0.0,9.322609334059605e-14,0.0
2011-02-03,0.0,0.0,2.185290235295121e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.87894251403816,0.0,0.0,298.01588419437405,3.605400221290597e-15,0.0,0.0,0.0,0.0,0.0,425.72125236663805,0.0,0.0,0.0,0.0,9.436734514301417e-14,0.0
2011-02-04,0.0,0.0,2.189127426895081e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.6564008514405,0.0,0.0,1.0957860420226957,3.681223005358704e-15,0.0,0.0,0.0,0.0,0.0,5.436499999999862,0.0,0.0,0.0,0.0,9.408203219240964e-14,0.0
2011-02-07,0.0,0.0,2.2107802704155746e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.471052960205,0.0,0.0,0.003568000030508272,494.73369401073455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41533621306601e-14,0.0
