date,strategy,benchmark
2020-08-14,1480711.1824821285,305477.70499197487
2020-08-17,1531571.2344020891,306464.6769649437
2020-08-18,1548175.134063673,307106.2027233746
2020-08-19,1553068.8701005839,305803.39249025716
2020-08-20,1563905.0951425342,306770.63586696447
2020-08-21,1570022.2651886728,307866.1602993626
2020-08-24,1546077.7614717227,310994.8747064712
2020-08-25,1564254.5905690393,312080.5499007358
2020-08-26,1597462.2565479006,315268.4500966287
2020-08-27,1586451.2171205448,315900.126616926
2020-08-28,1614240.8372505838,317953.0150679037
2020-08-31,1666149.642138673,316837.7319192498
2020-09-01,1699007.6793467228,319798.6478381562
2020-09-02,1694813.0675071285,324457.1567553688
2020-09-03,1569672.6364178613,313225.41088378464
2020-09-04,1521434.266901762,310718.5237588397
2020-09-08,1452397.2525401781,302181.2222166584
2020-09-09,1513219.724263673,308142.51124699414
2020-09-10,1500286.1266297724,302753.6527081828
2020-09-11,1491722.0885651782,302980.66710516356
2020-09-14,1557088.6675547725,306918.67563891097
2020-09-15,1604977.6749886728,308497.8368196599
2020-09-16,1601656.868387495,307254.242495321
2020-09-17,1560759.1029267618,304569.6775240461
2020-09-18,1570896.0704270892,301026.4517554874
2020-09-21,1583130.543863673,297759.5769345602
2020-09-22,1602880.3023967226,300769.8294041173
2020-09-23,1537164.0946363169,293801.8096845571
2020-09-24,1536290.2893979007,294611.1339311901
2020-09-25,1586101.7216940394,299328.85875718127
2020-09-28,1664563.3489853402,304342.66312706535
2020-09-29,1718208.1362386532,301322.5312993803
2020-09-30,1778904.3892540934,303641.9214598559
2020-10-01,1844176.8610944306,305566.52885514277
2020-10-02,1827413.2688449228,302724.0447537935
2020-10-05,1935303.0529511874,308014.2000713091
2020-10-06,1955908.3664660272,303711.01672676235
2020-10-07,2061098.05376006,308922.2275392379
2020-10-08,2056815.3096810097,311656.1290611636
2020-10-09,2075448.0311545907,314429.5178956064
2020-10-12,2006233.6758393445,319502.56829426327
2020-10-13,2031485.6652877578,317459.5290814192
2020-10-14,2061372.2479079587,315475.73589734803
2020-10-15,2018305.148626515,315100.6817284208
2020-10-16,2016933.396515872,314834.1800189229
2020-10-19,2047647.0502222455,310076.9980004089
2020-10-20,2132658.528423207,311300.833608492
2020-10-21,1954088.8141634534,310738.25235510117
2020-10-22,1950254.041563551,312445.72471153515
2020-10-23,1951355.828637396,313511.641189544
2020-10-26,1910485.9685359437,307737.8491236776
2020-10-27,1873170.6995093094,306721.26919631945
2020-10-28,1894846.4961742607,296160.6871575498
2020-10-29,1942039.3487275292,299279.52220653056
2020-10-30,1886889.5422593094,295913.9441643076
2020-11-02,1948075.6730307976,299358.46671157057
2020-11-03,1897590.4321906029,304638.7727909526
